cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
2507903,Juripiranga,0  ,NE,PB,M,2026,10255,08865933000153
2508000,Juru,0  ,NE,PB,M,2026,9380,08888950000106
2508109,Lagoa,0  ,NE,PB,M,2026,4489,09151796000158
2508208,Lagoa de Dentro,0  ,NE,PB,M,2026,8123,09071622000185
2508307,Lagoa Seca,0  ,NE,PB,M,2026,29209,08997611000168
2508406,Lastro,0  ,NE,PB,M,2026,3316,08999716000156
2508505,Livramento,0  ,NE,PB,M,2026,7041,08738916000155
2508554,Logradouro,0  ,NE,PB,M,2026,5107,01612986000113
2508604,Lucena,0  ,NE,PB,M,2026,13088,08924813000180
2508703,Mãe d'Água,0  ,NE,PB,M,2026,3599,09084088000141
2508802,Malta,0  ,NE,PB,M,2026,6288,09151861000145
2508901,Mamanguape,0  ,NE,PB,M,2026,46966,08898124000148
2509008,Manaíra,0  ,NE,PB,M,2026,10699,09148131000195
2509057,Marcação,0  ,NE,PB,M,2026,9537,01612351000116
2509107,Mari,0  ,NE,PB,M,2026,22170,08917106000166
2509156,Marizópolis,0  ,NE,PB,M,2026,7001,01612941000149
2509206,Massaranduba,0  ,NE,PB,M,2026,14756,08739138000119
2509305,Mataraca,0  ,NE,PB,M,2026,8650,08898256000170
2509339,Matinhas,0  ,NE,PB,M,2026,4759,01612641000160
2509370,Mato Grosso,0  ,NE,PB,M,2026,2584,01613316000111
2509396,Maturéia,0  ,NE,PB,M,2026,6717,01612689000178
2509404,Mogeiro,0  ,NE,PB,M,2026,14435,08866501000167
2509503,Montadas,0  ,NE,PB,M,2026,6144,08739351000120
2509602,Monte Horebe,0  ,NE,PB,M,2026,4429,08924011000170
2509701,Monteiro,0  ,NE,PB,M,2026,33886,09073628000191
2509800,Mulungu,0  ,NE,PB,M,2026,8909,08786865000137
2509909,Natuba,0  ,NE,PB,M,2026,8935,09072448000195
2510006,Nazarezinho,0  ,NE,PB,M,2026,7394,08999708000100
2510105,Nova Floresta,0  ,NE,PB,M,2026,9840,08739625000181
2510204,Nova Olinda,0  ,NE,PB,M,2026,5897,08889297000108
2510303,Nova Palmeira,0  ,NE,PB,M,2026,4359,08739930000173
2510402,Olho d'Água,0  ,NE,PB,M,2026,6059,08944076000187
2510501,Olivedos,0  ,NE,PB,M,2026,3675,08740102000155
2510600,Ouro Velho,0  ,NE,PB,M,2026,3000,08872459000197
2510659,Parari,0  ,NE,PB,M,2026,1745,01612532000142
2510709,Passagem,0  ,NE,PB,M,2026,2580,08876104000176
2510808,Patos,0  ,NE,PB,M,2026,108104,09084815000170
2510907,Paulista,0  ,NE,PB,M,2026,12172,08945727000153
2511004,Pedra Branca,0  ,NE,PB,M,2026,3851,08889826000165
2511103,Pedra Lavrada,0  ,NE,PB,M,2026,6980,08740466000135
2511202,Pedras de Fogo,0  ,NE,PB,M,2026,31356,09072455000197
2511301,Piancó,0  ,NE,PB,M,2026,17088,09148727000195
2511400,Picuí,0  ,NE,PB,M,2026,18862,08741399000173
2511509,Pilar,0  ,NE,PB,M,2026,12889,08867780000183
2511608,Pilões,0  ,NE,PB,M,2026,6974,08786626000187
2511707,Pilõezinhos,0  ,NE,PB,M,2026,5539,08788903000190
2511806,Pirpirituba,0  ,NE,PB,M,2026,9411,08789299000117
2511905,Pitimbu,0  ,NE,PB,M,2026,17166,08916785000159
2512002,Pocinhos,0  ,NE,PB,M,2026,18038,08741688000172
2512036,Poço Dantas,0  ,NE,PB,M,2026,3934,01615653000148
2512077,Poço de José de Moura,0  ,NE,PB,M,2026,4126,01615784000125
2104503,Governador Archer,0  ,NE,MA,M,2026,10476,06138150000142
2104552,Governador Edison Lobão,0  ,NE,MA,M,2026,18963,01597627000134
2104602,Governador Eugênio Barros,0  ,NE,MA,M,2026,14264,06101117000148
2104628,Governador Luiz Rocha,0  ,NE,MA,M,2026,7216,01578554000133
2104651,Governador Newton Bello,0  ,NE,MA,M,2026,10993,01615124000144
2104677,Governador Nunes Freire,0  ,NE,MA,M,2026,23526,01612834000110
1720002,Santa Terezinha do Tocantins,0  ,NO,TO,M,2026,2461,01634030000112
1720101,São Bento do Tocantins,0  ,NO,TO,M,2026,6004,25063983000136
1720150,São Félix do Tocantins,0  ,NO,TO,M,2026,1897,26753145000157
1720200,São Miguel do Tocantins,0  ,NO,TO,M,2026,14116,25064007000106
1720259,São Salvador do Tocantins,0  ,NO,TO,M,2026,2356,37344371000109
1720309,São Sebastião do Tocantins,0  ,NO,TO,M,2026,4182,00766733000131
1720499,São Valério,0  ,NO,TO,M,2026,4554,25043449000168
1720655,Silvanópolis,0  ,NO,TO,M,2026,5259,00114819000180
1720804,Sítio Novo do Tocantins,0  ,NO,TO,M,2026,11446,00766717000149
1720853,Sucupira,0  ,NO,TO,M,2026,1591,37344439000141
1720903,Taguatinga,0  ,NO,TO,M,2026,14199,02306900000197
1720937,Taipas do Tocantins,0  ,NO,TO,M,2026,2092,33261694000170
1720978,Talismã,0  ,NO,TO,M,2026,2505,01612820000105
1721000,Palmas,1  ,NO,TO,M,2026,328499,24851511000185
1721109,Tocantínia,0  ,NO,TO,M,2026,7802,02070712000102
1721208,Tocantinópolis,0  ,NO,TO,M,2026,23225,01224716000135
1721257,Tupirama,0  ,NO,TO,M,2026,2024,01613619000134
1721307,Tupiratins,0  ,NO,TO,M,2026,1886,37420692000137
1722081,Wanderlândia,0  ,NO,TO,M,2026,10734,00001636000158
1722107,Xambioá,0  ,NO,TO,M,2026,10636,02087211000139
2100055,Açailândia,0  ,NE,MA,M,2026,110611,07000268000172
2100105,Afonso Cunha,0  ,NE,MA,M,2026,6303,06096655000191
2100154,Água Doce do Maranhão,0  ,NE,MA,M,2026,12461,01612339000101
2100204,Alcântara,0  ,NE,MA,M,2026,18721,06000244000150
2100303,Aldeias Altas,0  ,NE,MA,M,2026,23776,06096853000155
2100402,Altamira do Maranhão,0  ,NE,MA,M,2026,6549,06021323000148
2100436,Alto Alegre do Maranhão,0  ,NE,MA,M,2026,24528,01612326000132
2100477,Alto Alegre do Pindaré,0  ,NE,MA,M,2026,26321,01612832000121
2100501,Alto Parnaíba,0  ,NE,MA,M,2026,11392,06997571000129
2100550,Amapá do Maranhão,0  ,NE,MA,M,2026,7380,01580959000106
2100600,Amarante do Maranhão,0  ,NE,MA,M,2026,38335,06157846000116
2100709,Anajatuba,0  ,NE,MA,M,2026,26250,06002372000133
2100808,Anapurus,0  ,NE,MA,M,2026,14113,06116461000100
2100832,Apicum-Açu,0  ,NE,MA,M,2026,18033,01612531000106
2100873,Araguanã,0  ,NE,MA,M,2026,11297,01612539000164
2100907,Araioses,0  ,NE,MA,M,2026,40231,06450191000170
2100956,Arame,0  ,NE,MA,M,2026,26089,12542767000121
2101004,Arari,0  ,NE,MA,M,2026,30555,06242846000114
2101103,Axixá,0  ,NE,MA,M,2026,12091,06008569000180
2101202,Bacabal,0  ,NE,MA,M,2026,107755,06014351000138
2101251,Bacabeira,0  ,NE,MA,M,2026,17459,01611396000176
2101301,Bacuri,0  ,NE,MA,M,2026,16591,06151419000120
2101350,Bacurituba,0  ,NE,MA,M,2026,5375,01612534000131
2101400,Balsas,0  ,NE,MA,M,2026,105974,06441430000125
2101509,Barão de Grajaú,0  ,NE,MA,M,2026,19493,06477822000144
2101608,Barra do Corda,0  ,NE,MA,M,2026,87757,06769798000117
2101707,Barreirinhas,0  ,NE,MA,M,2026,68234,06217954000137
2101731,Belágua,0  ,NE,MA,M,2026,8751,01612545000111
2101772,Bela Vista do Maranhão,0  ,NE,MA,M,2026,12104,01612347000158
2101806,Benedito Leite,0  ,NE,MA,M,2026,5599,06096218000178
2101905,Bequimão,0  ,NE,MA,M,2026,19968,41611716000102
2101939,Bernardo do Mearim,0  ,NE,MA,M,2026,5989,01612345000169
2101970,Boa Vista do Gurupi,0  ,NE,MA,M,2026,7781,01612331000145
2102002,Bom Jardim,0  ,NE,MA,M,2026,33936,06229975000172
2102036,Bom Jesus das Selvas,0  ,NE,MA,M,2026,29606,01612668000152
2102077,Bom Lugar,0  ,NE,MA,M,2026,12371,01611400000104
2102101,Brejo,0  ,NE,MA,M,2026,35354,06116743000108
2102150,Brejo de Areia,0  ,NE,MA,M,2026,9363,01612318000196
2102200,Buriti,0  ,NE,MA,M,2026,30866,06117071000155
2102309,Buriti Bravo,0  ,NE,MA,M,2026,22938,06052138000110
2102325,Buriticupu,0  ,NE,MA,M,2026,56733,01612525000140
2102358,Buritirana,0  ,NE,MA,M,2026,13125,01601303000122
2102374,Cachoeira Grande,0  ,NE,MA,M,2026,10032,01612624000122
2102408,Cajapió,0  ,NE,MA,M,2026,10336,06054266000101
2102507,Cajari,0  ,NE,MA,M,2026,16680,06469837000160
2102556,Campestre do Maranhão,0  ,NE,MA,M,2026,12536,01598550000117
2102606,Cândido Mendes,0  ,NE,MA,M,2026,20440,06059505000108
2102705,Cantanhede,0  ,NE,MA,M,2026,25059,06156160000100
2102754,Capinzal do Norte,0  ,NE,MA,M,2026,11681,01613309000110
2102804,Carolina,0  ,NE,MA,M,2026,24619,12081691000184
2102903,Carutapera,0  ,NE,MA,M,2026,24906,06903553000130
2103000,Caxias,0  ,NE,MA,M,2026,163546,06082820000156
2103109,Cedral,0  ,NE,MA,M,2026,10446,06235006000124
2103125,Central do Maranhão,0  ,NE,MA,M,2026,7220,01612342000125
2103158,Centro do Guilherme,0  ,NE,MA,M,2026,12693,01612328000121
2103174,Centro Novo do Maranhão,0  ,NE,MA,M,2026,16477,01612323000107
2103208,Chapadinha,0  ,NE,MA,M,2026,84395,06117709000158
2103257,Cidelândia,0  ,NE,MA,M,2026,13141,01610134000197
2103307,Codó,0  ,NE,MA,M,2026,118283,06104863000195
2103406,Coelho Neto,0  ,NE,MA,M,2026,42841,05281738000198
2103505,Colinas,0  ,NE,MA,M,2026,41788,06113682000125
2103554,Conceição do Lago-Açu,0  ,NE,MA,M,2026,15278,01612544000177
2103604,Coroatá,0  ,NE,MA,M,2026,61337,06331110000112
2103703,Cururupu,0  ,NE,MA,M,2026,32602,05733472000177
2103752,Davinópolis,0  ,NE,MA,M,2026,14828,01616269000160
2103802,Dom Pedro,0  ,NE,MA,M,2026,23594,06137293000130
2103901,Duque Bacelar,0  ,NE,MA,M,2026,10443,06314439000175
2104008,Esperantinópolis,0  ,NE,MA,M,2026,18734,06376669000169
2104057,Estreito,0  ,NE,MA,M,2026,34321,07070873000110
2104073,Feira Nova do Maranhão,0  ,NE,MA,M,2026,8237,01616041000170
2104081,Fernando Falcão,0  ,NE,MA,M,2026,11219,01612667000108
2104099,Formosa da Serra Negra,0  ,NE,MA,M,2026,18150,01616684000113
2104107,Fortaleza dos Nogueiras,0  ,NE,MA,M,2026,12963,06080394000111
2104206,Fortuna,0  ,NE,MA,M,2026,17347,06140404000167
2104305,Godofredo Viana,0  ,NE,MA,M,2026,10424,06157051000108
2104404,Gonçalves Dias,0  ,NE,MA,M,2026,17580,06314827000156
1,União,0  ,BR,,U,2026,8569324,00394411000109
11,Rondônia,0  ,NO,BR,E,2026,1616379,00394585000171
12,Acre,0  ,NO,BR,E,2026,829780,63606479000124
13,Amazonas,0  ,NO,BR,E,2026,3952262,04312369000190
14,Roraima,0  ,NO,BR,E,2026,634805,84012012000126
15,Pará,0  ,NO,BR,E,2026,8442962,05054861000176
16,Amapá,0  ,NO,BR,E,2026,774268,00394577000125
21,Maranhão,0  ,NE,BR,E,2026,6800605,06354468000160
22,Piauí,0  ,NE,BR,E,2026,3270174,06553481000149
23,Ceará,0  ,NE,BR,E,2026,8936431,07954480000179
24,Rio Grande do Norte,0  ,NE,BR,E,2026,3303953,08241739000105
25,Paraíba,0  ,NE,BR,E,2026,4030961,08761124000100
26,Pernambuco,0  ,NE,BR,E,2026,9051113,10571982000125
27,Alagoas,0  ,NE,BR,E,2026,3125254,12200176000176
28,Sergipe,0  ,NE,BR,E,2026,2211868,13128798000101
29,Bahia,0  ,NE,BR,E,2026,14659023,13937032000160
31,Minas Gerais,0  ,SE,BR,E,2026,20732660,18715615000160
32,Espírito Santo,0  ,SE,BR,E,2026,3975100,27080530000143
33,Rio de Janeiro,0  ,SE,BR,E,2026,16615526,42498600000171
35,São Paulo,0  ,SE,BR,E,2026,46024937,46379400000150
41,Paraná,0  ,SU,BR,E,2026,11835379,76416940000128
42,Santa Catarina,0  ,SU,BR,E,2026,7762154,82951229000176
43,Rio Grande do Sul,0  ,SU,BR,E,2026,11088065,87934675000196
50,Mato Grosso do Sul,0  ,CO,BR,E,2026,2833742,15412257000128
51,Mato Grosso,0  ,CO,BR,E,2026,3784239,03507415000144
52,Goiás,0  ,CO,BR,E,2026,6950976,01409580000138
53,Distrito Federal,0  ,CO,BR,D,2026,2923369,00394601000126
1100015,Alta Floresta D'Oeste,0  ,NO,RO,M,2026,22787,15834732000154
1100023,Ariquemes,0  ,NO,RO,M,2026,109170,04104816000116
1100031,Cabixi,0  ,NO,RO,M,2026,5664,22855159000120
1100049,Cacoal,0  ,NO,RO,M,2026,98280,04092714000128
1100056,Cerejeiras,0  ,NO,RO,M,2026,16966,04914925000107
1100064,Colorado do Oeste,0  ,NO,RO,M,2026,16508,04391512000187
1100072,Corumbiara,0  ,NO,RO,M,2026,7968,63762041000135
1100080,Costa Marques,0  ,NO,RO,M,2026,13510,04100020000195
1100098,Espigão D'Oeste,0  ,NO,RO,M,2026,32842,04695284000139
1100106,Guajará-Mirim,0  ,NO,RO,M,2026,43594,05893631000109
1100114,Jaru,0  ,NO,RO,M,2026,55682,04279238000159
1100122,Ji-Paraná,0  ,NO,RO,M,2026,140101,04092672000125
1100130,Machadinho D'Oeste,0  ,NO,RO,M,2026,34149,22855142000173
1100148,Nova Brasilândia D'Oeste,0  ,NO,RO,M,2026,16374,15884109000106
1100155,Ouro Preto do Oeste,0  ,NO,RO,M,2026,38684,04380507000179
1100189,Pimenta Bueno,0  ,NO,RO,M,2026,39220,04092680000171
1100205,Porto Velho,1  ,NO,RO,M,2026,517709,05903125000145
1100254,Presidente Médici,0  ,NO,RO,M,2026,20443,04632212000142
1100262,Rio Crespo,0  ,NO,RO,M,2026,3767,63761977000141
1100288,Rolim de Moura,0  ,NO,RO,M,2026,62959,04394805000118
1100296,Santa Luzia D'Oeste,0  ,NO,RO,M,2026,7837,15845365000194
1100304,Vilhena,0  ,NO,RO,M,2026,109651,04092706000181
1100320,São Miguel do Guaporé,0  ,NO,RO,M,2026,22305,22855167000177
1100338,Nova Mamoré,0  ,NO,RO,M,2026,28701,22855183000160
1100346,Alvorada D'Oeste,0  ,NO,RO,M,2026,13720,15845340000190
1100379,Alto Alegre dos Parecis,0  ,NO,RO,M,2026,12237,84744994000140
1100403,Alto Paraíso,0  ,NO,RO,M,2026,17467,63762025000142
1100452,Buritis,0  ,NO,RO,M,2026,30649,01266058000144
1100502,Novo Horizonte do Oeste,0  ,NO,RO,M,2026,7972,63762009000150
1100601,Cacaulândia,0  ,NO,RO,M,2026,4292,63762058000192
1100700,Campo Novo de Rondônia,0  ,NO,RO,M,2026,9095,63762033000199
1100809,Candeias do Jamari,0  ,NO,RO,M,2026,24313,63761902000160
1100908,Castanheiras,0  ,NO,RO,M,2026,3450,63761969000103
1100924,Chupinguaia,0  ,NO,RO,M,2026,10191,01587887000129
1100940,Cujubim,0  ,NO,RO,M,2026,15877,84736941000188
1101005,Governador Jorge Teixeira,0  ,NO,RO,M,2026,8340,63761944000100
1101104,Itapuã do Oeste,0  ,NO,RO,M,2026,9228,63761936000155
1101203,Ministro Andreazza,0  ,NO,RO,M,2026,6519,63762074000185
1101302,Mirante da Serra,0  ,NO,RO,M,2026,9657,63787071000104
1101401,Monte Negro,0  ,NO,RO,M,2026,12168,63761985000198
1101435,Nova União,0  ,NO,RO,M,2026,6541,00699197000107
1101468,Pimenteiras do Oeste,0  ,NO,RO,M,2026,2309,01592473000198
1101476,Primavera de Rondônia,0  ,NO,RO,M,2026,3268,84723030000116
1101484,São Felipe D'Oeste,0  ,NO,RO,M,2026,5588,84745389000194
1101492,São Francisco do Guaporé,0  ,NO,RO,M,2026,17557,01254422000156
1101500,Seringueiras,0  ,NO,RO,M,2026,12965,63761993000134
1101559,Teixeirópolis,0  ,NO,RO,M,2026,4521,84722933000182
1101609,Theobroma,0  ,NO,RO,M,2026,8459,84727601000190
1101708,Urupá,0  ,NO,RO,M,2026,11314,63787097000144
1101757,Vale do Anari,0  ,NO,RO,M,2026,8220,84722917000190
1101807,Vale do Paraíso,0  ,NO,RO,M,2026,6790,63786990000155
1200013,Acrelândia,0  ,NO,AC,M,2026,14712,84306737000127
1200054,Assis Brasil,0  ,NO,AC,M,2026,8648,04045993000179
1200104,Brasiléia,0  ,NO,AC,M,2026,28028,04508933000145
1200138,Bujari,0  ,NO,AC,M,2026,13928,84306620000143
1200179,Capixaba,0  ,NO,AC,M,2026,10981,84306604000150
1200203,Cruzeiro do Sul,0  ,NO,AC,M,2026,98916,04012548000102
1200252,Epitaciolândia,0  ,NO,AC,M,2026,19874,84306588000104
1200302,Feijó,0  ,NO,AC,M,2026,37764,04005179000120
1200328,Jordão,0  ,NO,AC,M,2026,9884,84306497000160
1200336,Mâncio Lima,0  ,NO,AC,M,2026,20479,04059671000189
1200344,Manoel Urbano,0  ,NO,AC,M,2026,12923,04051207000146
1200351,Marechal Thaumaturgo,0  ,NO,AC,M,2026,18057,84306463000176
1200385,Plácido de Castro,0  ,NO,AC,M,2026,17107,04076733000160
1200393,Porto Walter,0  ,NO,AC,M,2026,11333,63603625000168
1200401,Rio Branco,1  ,NO,AC,M,2026,389001,04034583000122
1200427,Rodrigues Alves,0  ,NO,AC,M,2026,15560,84306455000120
1200435,Santa Rosa do Purus,0  ,NO,AC,M,2026,7217,84306521000161
1200450,Senador Guiomard,0  ,NO,AC,M,2026,22402,04077251000125
1200500,Sena Madureira,0  ,NO,AC,M,2026,44049,04513362000137
1200609,Tarauacá,0  ,NO,AC,M,2026,46816,34693564000179
1200708,Xapuri,0  ,NO,AC,M,2026,19170,04018560000124
1200807,Porto Acre,0  ,NO,AC,M,2026,17523,84306661000130
1300029,Alvarães,0  ,NO,AM,M,2026,16806,04628335000100
1300060,Amaturá,0  ,NO,AM,M,2026,11533,04628723000190
1300086,Anamã,0  ,NO,AM,M,2026,9981,04628020000162
1300102,Anori,0  ,NO,AM,M,2026,18056,04262762000117
1300144,Apuí,0  ,NO,AM,M,2026,21781,22812960000199
1300201,Atalaia do Norte,0  ,NO,AM,M,2026,15889,04530713000118
1300300,Autazes,0  ,NO,AM,M,2026,45960,04477642000137
1300409,Barcelos,0  ,NO,AM,M,2026,18210,04271037000105
1300508,Barreirinha,0  ,NO,AM,M,2026,33722,04283040000149
1300607,Benjamin Constant,0  ,NO,AM,M,2026,40908,04243978000135
1300631,Beruri,0  ,NO,AM,M,2026,22495,04628111000106
1300680,Boa Vista do Ramos,0  ,NO,AM,M,2026,26479,04629283000196
1300706,Boca do Acre,0  ,NO,AM,M,2026,38792,15811318000120
1300805,Borba,0  ,NO,AM,M,2026,34869,04477568000159
1300839,Caapiranga,0  ,NO,AM,M,2026,14806,04628046000100
1300904,Canutama,0  ,NO,AM,M,2026,18109,04247441000143
1301001,Carauari,0  ,NO,AM,M,2026,31130,04530044000184
1301100,Careiro,0  ,NO,AM,M,2026,32336,04332995000149
1301159,Careiro da Várzea,0  ,NO,AM,M,2026,20324,23006331000134
1301209,Coari,0  ,NO,AM,M,2026,73576,04262432000121
1301308,Codajás,0  ,NO,AM,M,2026,24572,04263331000256
1301407,Eirunepé,0  ,NO,AM,M,2026,35793,04190765000192
1301506,Envira,0  ,NO,AM,M,2026,17985,04530895000127
1301605,Fonte Boa,0  ,NO,AM,M,2026,28227,04530101000125
1301654,Guajará,0  ,NO,AM,M,2026,14344,22812242000112
1301704,Humaitá,0  ,NO,AM,M,2026,63454,04465209000181
1301803,Ipixuna,0  ,NO,AM,M,2026,25629,04191078000191
1301852,Iranduba,0  ,NO,AM,M,2026,68862,04628533000173
1301902,Itacoatiara,0  ,NO,AM,M,2026,113917,04241980000175
1301951,Itamarati,0  ,NO,AM,M,2026,11956,04628376000104
1302009,Itapiranga,0  ,NO,AM,M,2026,10955,04495644000159
1302108,Japurá,0  ,NO,AM,M,2026,9420,04505509000147
1302207,Juruá,0  ,NO,AM,M,2026,11093,04588596000143
1302306,Jutaí,0  ,NO,AM,M,2026,28202,04285896000153
1302405,Lábrea,0  ,NO,AM,M,2026,49469,05830872000109
1302504,Manacapuru,0  ,NO,AM,M,2026,111751,04274064000131
1302553,Manaquiri,0  ,NO,AM,M,2026,16211,04641551000195
1302603,Manaus,1  ,NO,AM,M,2026,2303732,04365326000173
1302702,Manicoré,0  ,NO,AM,M,2026,58018,04197166000109
1302801,Maraã,0  ,NO,AM,M,2026,15815,04505640000104
1302900,Maués,0  ,NO,AM,M,2026,66336,04282869000127
1303007,Nhamundá,0  ,NO,AM,M,2026,21251,04283578000153
1303106,Nova Olinda do Norte,0  ,NO,AM,M,2026,28123,04477600000104
1303205,Novo Airão,0  ,NO,AM,M,2026,16562,04533113000103
1303304,Novo Aripuanã,0  ,NO,AM,M,2026,25325,04278818000121
1303403,Parintins,0  ,NO,AM,M,2026,101855,04329736000169
1303502,Pauini,0  ,NO,AM,M,2026,20229,04530135000110
1303536,Presidente Figueiredo,0  ,NO,AM,M,2026,33291,04628681000198
1303569,Rio Preto da Eva,0  ,NO,AM,M,2026,25364,04629697000115
1303601,Santa Isabel do Rio Negro,0  ,NO,AM,M,2026,13947,04194239000109
1303700,Santo Antônio do Içá,0  ,NO,AM,M,2026,30679,04532057000192
1303809,São Gabriel da Cachoeira,0  ,NO,AM,M,2026,57396,04272670000118
1303908,São Paulo de Olivença,0  ,NO,AM,M,2026,35442,05829577000124
1303957,São Sebastião do Uatumã,0  ,NO,AM,M,2026,12338,04628418000107
1304005,Silves,0  ,NO,AM,M,2026,12619,04477634000190
1304062,Tabatinga,0  ,NO,AM,M,2026,73348,04011805000191
1304104,Tapauá,0  ,NO,AM,M,2026,20728,04530390000162
1304203,Tefé,0  ,NO,AM,M,2026,80137,04426383000115
1304237,Tonantins,0  ,NO,AM,M,2026,20257,04628608000116
1304260,Uarini,0  ,NO,AM,M,2026,15640,04647079000106
1304302,Urucará,0  ,NO,AM,M,2026,19617,04477782000105
1304401,Urucurituba,0  ,NO,AM,M,2026,25965,04502571000185
1400027,Amajari,0  ,NO,RR,M,2026,16112,01614081000182
1400050,Alto Alegre,0  ,NO,RR,M,2026,23589,04056206000194
1400100,Boa Vista,1  ,NO,RR,M,2026,485477,05943030000155
1400159,Bonfim,0  ,NO,RR,M,2026,15570,04056214000130
1400175,Cantá,0  ,NO,RR,M,2026,21102,01612682000156
1400209,Caracaraí,0  ,NO,RR,M,2026,22750,04653408000113
1400233,Caroebe,0  ,NO,RR,M,2026,12004,01614606000180
1400282,Iracema,0  ,NO,RR,M,2026,10937,01613028000167
1400308,Mucajaí,0  ,NO,RR,M,2026,20006,04056198000186
1400407,Normandia,0  ,NO,RR,M,2026,16323,04056222000187
1400456,Pacaraima,0  ,NO,RR,M,2026,23112,01612675000154
1400472,Rorainópolis,0  ,NO,RR,M,2026,37787,01613031000180
1400506,São João da Baliza,0  ,NO,RR,M,2026,9969,04056248000125
1400605,São Luiz,0  ,NO,RR,M,2026,7848,04056230000123
